Order ID,Order Date,Product ID,Product Category,Supplier,Warehouse,Inventory Quantity,Reorder Level,Lead Time,Transportation Cost,Delivery Date,Delivery Delay (Days),Sales Quantity,Sales Revenue,Customer Region,Customer ID,Order Status,Purchase Cost,Profit Margin,Is On-Time,Is Stockout Risk
ORD-104151,2024-11-11 20:48:14,PRD-0020,Industrial Equipment,Supplier-03,WH-East,518,425,29,496.05,2024-12-10 20:48:14,3,20,8383.48,Europe,CUST-00544,Delivered,6322.92,0.2458,False,False
ORD-104497,2024-11-11 20:48:14,PRD-0055,Packaging Materials,Supplier-14,WH-South,157,162,26,278.46,2024-12-07 20:48:14,5,9,2710.09,North America,CUST-00449,Delivered,1913.0,0.2941,False,True
ORD-101094,2024-11-11 20:48:14,PRD-0026,Consumer Goods,Supplier-03,WH-West,125,94,25,539.85,2024-12-06 20:48:14,0,5,777.42,North America,CUST-00831,Delivered,553.75,0.2877,True,False
ORD-100006,2024-11-11 21:12:11,PRD-0013,Packaging Materials,Supplier-18,WH-West,60,53,24,223.22,2024-12-05 21:12:11,0,1,286.79,Middle East & Africa,CUST-00836,Delivered,241.91,0.1565,True,False
ORD-104958,2024-11-11 21:12:11,PRD-0037,Automotive Parts,Supplier-10,WH-West,563,332,16,154.55,2024-11-27 21:12:11,0,26,11647.17,North America,CUST-01040,Delivered,9105.22,0.2182,True,False
ORD-100605,2024-11-11 22:47:34,PRD-0017,Industrial Equipment,Supplier-09,WH-Central,527,452,5,127.85,2024-11-16 22:47:34,0,39,11712.15,North America,CUST-00444,Delayed,8659.8,0.2606,True,False
ORD-106077,2024-11-12 20:19:42,PRD-0019,Electronics,Supplier-07,WH-Central,97,91,18,285.87,2024-11-30 20:19:42,3,9,178.43,Australia & Oceania,CUST-00940,Delivered,121.98,0.3164,False,False
ORD-106297,2024-11-12 20:19:42,PRD-0002,Packaging Materials,Supplier-16,WH-East,174,131,11,236.97,2024-11-23 20:19:42,0,11,2580.26,Europe,CUST-00747,Delayed,2169.54,0.1592,True,False
ORD-103126,2024-11-12 20:47:08,PRD-0011,Packaging Materials,Supplier-16,WH-South,262,177,14,224.45,2024-11-26 20:47:08,0,13,3284.56,North America,CUST-00958,Delivered,2173.81,0.3382,True,False
ORD-100890,2024-11-13 00:31:24,PRD-0023,Packaging Materials,Supplier-06,WH-Central,368,231,10,128.81,2024-11-23 00:31:24,0,18,5542.14,North America,CUST-00294,Delivered,3803.49,0.3137,True,False
ORD-106415,2024-11-13 03:50:28,PRD-0047,Packaging Materials,Supplier-10,WH-South,466,485,24,476.18,2024-12-07 03:50:28,6,33,20517.64,Europe,CUST-00827,Delayed,14148.72,0.3104,False,True
ORD-104442,2024-11-13 03:50:28,PRD-0057,Automotive Parts,Supplier-15,WH-North,105,77,18,394.61,2024-12-01 03:50:28,3,4,163.4,Latin America,CUST-00555,Delivered,139.79,0.1445,False,False
ORD-104468,2024-11-13 06:19:08,PRD-0007,Automotive Parts,Supplier-05,WH-North,333,339,30,297.63,2024-12-13 06:19:08,3,30,8674.66,Australia & Oceania,CUST-00088,Delivered,6205.49,0.2846,False,True
ORD-103267,2024-11-13 06:40:50,PRD-0026,Consumer Goods,Supplier-03,WH-Central,134,94,24,349.29,2024-12-07 06:40:50,0,6,987.48,Middle East & Africa,CUST-00479,Delivered,664.5,0.3271,True,False
ORD-102695,2024-11-13 06:40:50,PRD-0048,Electronics,Supplier-13,WH-North,549,435,38,588.66,2024-12-21 06:40:50,9,33,14523.2,Latin America,CUST-01327,Delivered,11670.05,0.1965,False,False
ORD-107315,2024-11-13 12:42:53,PRD-0003,Industrial Equipment,Supplier-05,WH-North,599,450,28,268.54,2024-12-11 12:42:53,1,31,6213.88,Europe,CUST-00912,Delivered,4657.64,0.2504,False,False
ORD-104029,2024-11-13 12:42:53,PRD-0024,Automotive Parts,Supplier-06,WH-West,502,466,15,325.7,2024-11-28 12:42:53,3,0,0.0,Australia & Oceania,CUST-00506,Cancelled,0.0,0.0,False,False
ORD-100341,2024-11-13 12:42:53,PRD-0035,Consumer Goods,Supplier-09,WH-Central,463,310,8,147.43,2024-11-21 12:42:53,0,25,7601.77,Australia & Oceania,CUST-01227,Delivered,3992.29,0.4748,True,False
ORD-103731,2024-11-13 12:42:53,PRD-0036,Industrial Equipment,Supplier-03,WH-Central,439,400,28,572.93,2024-12-11 12:42:53,2,24,9054.08,Latin America,CUST-00940,Delivered,7619.1,0.1585,False,False
ORD-104855,2024-11-13 14:05:41,PRD-0003,Industrial Equipment,Supplier-05,WH-West,724,450,28,242.78,2024-12-11 14:05:41,1,27,5669.6,North America,CUST-00926,Delivered,4056.66,0.2845,False,False
ORD-104107,2024-11-13 18:47:54,PRD-0005,Packaging Materials,Supplier-10,WH-East,275,152,20,443.32,2024-12-03 18:47:54,2,4,72.06,Asia Pacific,CUST-00478,Delivered,60.52,0.1601,False,False
ORD-105989,2024-11-13 18:47:54,PRD-0025,Packaging Materials,Supplier-17,WH-South,522,360,13,148.68,2024-11-26 18:47:54,0,22,7565.1,North America,CUST-00194,Delivered,5237.46,0.3077,True,False
ORD-107438,2024-11-13 20:19:34,PRD-0037,Automotive Parts,Supplier-10,WH-North,646,332,24,248.32,2024-12-07 20:19:34,6,20,9134.76,Europe,CUST-00763,Delayed,7004.02,0.2333,False,False
ORD-102513,2024-11-13 20:19:34,PRD-0015,Electronics,Supplier-16,WH-West,776,466,11,248.54,2024-11-24 20:19:34,0,29,3479.72,Asia Pacific,CUST-00365,Delivered,2694.01,0.2258,True,False
ORD-101856,2024-11-14 14:32:58,PRD-0028,Automotive Parts,Supplier-17,WH-West,744,429,16,200.73,2024-11-30 14:32:58,1,27,9465.6,Asia Pacific,CUST-00049,Delivered,6941.72,0.2666,False,False
ORD-105818,2024-11-14 16:14:23,PRD-0041,Electronics,Supplier-04,WH-East,508,382,9,138.02,2024-11-23 16:14:23,0,35,9005.0,Asia Pacific,CUST-01356,Delivered,6245.16,0.3065,True,False
ORD-108646,2024-11-14 16:14:23,PRD-0043,Consumer Goods,Supplier-15,WH-Central,770,421,16,265.93,2024-11-30 16:14:23,1,27,13278.54,Australia & Oceania,CUST-01168,Delivered,8357.45,0.3706,False,False
ORD-108087,2024-11-15 02:42:34,PRD-0039,Electronics,Supplier-13,WH-Central,516,327,26,389.27,2024-12-11 02:42:34,0,13,6330.52,North America,CUST-00884,Delivered,4908.62,0.2246,True,False
ORD-104398,2024-11-15 05:37:04,PRD-0017,Industrial Equipment,Supplier-09,WH-West,701,452,9,207.85,2024-11-24 05:37:04,1,24,7155.5,Asia Pacific,CUST-00064,Delivered,5329.11,0.2552,False,False
ORD-105066,2024-11-15 08:03:28,PRD-0019,Electronics,Supplier-07,WH-Central,156,91,12,147.08,2024-11-27 08:03:28,0,0,0.0,Australia & Oceania,CUST-00969,Cancelled,0.0,0.0,False,False
ORD-107803,2024-11-15 19:42:23,PRD-0031,Electronics,Supplier-03,WH-South,269,157,25,536.8,2024-12-10 19:42:23,0,5,2535.79,Europe,CUST-00641,Delivered,1749.73,0.31,True,False
ORD-101823,2024-11-15 19:42:23,PRD-0004,Automotive Parts,Supplier-09,WH-East,202,156,9,128.26,2024-11-24 19:42:23,1,0,0.0,Australia & Oceania,CUST-01016,Cancelled,0.0,0.0,False,False
ORD-107975,2024-11-15 19:42:23,PRD-0020,Industrial Equipment,Supplier-03,WH-East,585,425,27,450.49,2024-12-12 19:42:23,1,20,8093.22,Asia Pacific,CUST-01186,Delivered,6322.92,0.2187,False,False
ORD-101970,2024-11-15 19:42:23,PRD-0054,Electronics,Supplier-10,WH-Central,419,337,20,301.53,2024-12-05 19:42:23,2,25,11454.23,North America,CUST-00056,Delivered,8368.38,0.2694,False,False
ORD-100158,2024-11-15 21:33:57,PRD-0060,Automotive Parts,Supplier-01,WH-South,281,265,28,449.64,2024-12-13 21:33:57,3,23,9625.71,Latin America,CUST-00231,Delivered,7944.47,0.1747,False,False
ORD-105240,2024-11-16 04:28:29,PRD-0019,Electronics,Supplier-07,WH-West,119,91,11,147.93,2024-11-27 04:28:29,0,8,163.75,North America,CUST-00239,Delivered,108.43,0.3378,True,False
ORD-107775,2024-11-16 04:29:13,PRD-0002,Packaging Materials,Supplier-16,WH-North,154,131,15,316.33,2024-12-01 04:29:13,0,11,2604.75,North America,CUST-00540,Delivered,2169.54,0.1671,True,False
ORD-108838,2024-11-16 04:29:13,PRD-0028,Automotive Parts,Supplier-17,WH-East,582,429,9,157.45,2024-11-25 04:29:13,0,29,10445.91,Europe,CUST-00189,Delivered,7455.92,0.2862,True,False
ORD-103479,2024-11-16 13:39:00,PRD-0006,Raw Materials,Supplier-05,WH-North,207,162,31,268.29,2024-12-17 13:39:00,4,10,5018.06,Europe,CUST-00046,Delivered,4058.81,0.1912,False,False
ORD-108230,2024-11-16 13:39:00,PRD-0037,Automotive Parts,Supplier-10,WH-Central,433,332,20,200.34,2024-12-06 13:39:00,2,18,8214.86,Middle East & Africa,CUST-00636,Delivered,6303.61,0.2327,False,False
ORD-105358,2024-11-16 15:27:57,PRD-0004,Automotive Parts,Supplier-09,WH-West,235,156,7,96.54,2024-11-23 15:27:57,0,15,4580.95,Latin America,CUST-01126,Delivered,3769.26,0.1772,True,False
ORD-108560,2024-11-16 15:27:57,PRD-0031,Electronics,Supplier-03,WH-South,140,157,25,439.82,2024-12-11 15:27:57,0,10,5718.09,Europe,CUST-00958,Delivered,3499.46,0.388,True,True
ORD-101473,2024-11-16 15:27:57,PRD-0020,Industrial Equipment,Supplier-03,WH-East,368,425,27,455.79,2024-12-13 15:27:57,1,20,9270.05,Latin America,CUST-00241,Delivered,6322.92,0.3179,False,True
ORD-103230,2024-11-16 15:27:57,PRD-0029,Industrial Equipment,Supplier-11,WH-Central,604,410,21,488.2,2024-12-07 15:27:57,4,32,11539.66,Middle East & Africa,CUST-01125,Delivered,9757.33,0.1545,False,False
ORD-102684,2024-11-16 17:15:41,PRD-0003,Industrial Equipment,Supplier-05,WH-East,444,450,25,487.32,2024-12-11 17:15:41,0,38,8143.04,Australia & Oceania,CUST-00417,Delivered,5709.37,0.2989,True,True
ORD-105997,2024-11-16 20:48:49,PRD-0029,Industrial Equipment,Supplier-11,WH-South,487,410,15,271.89,2024-12-01 20:48:49,0,23,8368.36,Middle East & Africa,CUST-00279,Delivered,7013.08,0.162,True,False
ORD-107193,2024-11-16 21:57:58,PRD-0044,Electronics,Supplier-01,WH-East,300,291,24,301.57,2024-12-10 21:57:58,0,19,1962.76,Middle East & Africa,CUST-00437,Delivered,1225.28,0.3757,True,False
ORD-101459,2024-11-16 21:57:58,PRD-0009,Automotive Parts,Supplier-18,WH-West,652,476,24,541.68,2024-12-10 21:57:58,0,35,1626.2,Middle East & Africa,CUST-00745,Delivered,1382.1,0.1501,True,False
ORD-108658,2024-11-17 04:03:46,PRD-0055,Packaging Materials,Supplier-14,WH-West,237,162,22,404.61,2024-12-09 04:03:46,1,11,3368.66,Europe,CUST-00504,Delivered,2338.11,0.3059,False,False
ORD-103153,2024-11-17 04:03:46,PRD-0028,Automotive Parts,Supplier-17,WH-North,689,429,17,308.0,2024-12-04 04:03:46,2,24,8898.42,Latin America,CUST-00467,Delivered,6170.42,0.3066,False,False
ORD-101998,2024-11-17 04:04:43,PRD-0037,Automotive Parts,Supplier-10,WH-Central,530,332,13,252.24,2024-11-30 04:04:43,0,0,0.0,Australia & Oceania,CUST-01291,Cancelled,0.0,0.0,False,False
ORD-102301,2024-11-17 04:04:43,PRD-0003,Industrial Equipment,Supplier-05,WH-West,485,450,26,283.11,2024-12-13 04:04:43,0,30,6626.88,Asia Pacific,CUST-01102,Delivered,4507.4,0.3198,True,False
ORD-106412,2024-11-17 07:13:10,PRD-0031,Electronics,Supplier-03,WH-North,176,157,26,359.52,2024-12-13 07:13:10,0,10,5166.27,Europe,CUST-00558,Delayed,3499.46,0.3226,True,False
ORD-107156,2024-11-17 07:13:10,PRD-0019,Electronics,Supplier-07,WH-Central,148,91,18,153.46,2024-12-05 07:13:10,3,6,117.67,Latin America,CUST-01139,Delivered,81.32,0.3089,False,False
ORD-106344,2024-11-17 07:13:10,PRD-0046,Industrial Equipment,Supplier-11,WH-West,344,281,21,433.12,2024-12-08 07:13:10,4,19,4245.85,Asia Pacific,CUST-01297,Delayed,3320.02,0.2181,False,False
ORD-100932,2024-11-17 07:24:43,PRD-0003,Industrial Equipment,Supplier-05,WH-West,592,450,23,497.22,2024-12-10 07:24:43,0,0,0.0,North America,CUST-00498,Cancelled,0.0,0.0,False,False
ORD-104461,2024-11-17 08:43:50,PRD-0059,Packaging Materials,Supplier-10,WH-East,304,245,19,412.58,2024-12-06 08:43:50,1,16,2567.12,Middle East & Africa,CUST-00504,Delivered,1877.82,0.2685,False,False
ORD-107471,2024-11-17 08:43:50,PRD-0006,Raw Materials,Supplier-05,WH-North,169,162,25,300.27,2024-12-12 08:43:50,0,11,5314.16,Latin America,CUST-00954,Delivered,4464.69,0.1599,True,False
ORD-107899,2024-11-17 08:43:50,PRD-0049,Automotive Parts,Supplier-15,WH-South,495,425,14,203.73,2024-12-01 08:43:50,0,25,7348.85,Europe,CUST-00446,Delivered,6209.45,0.155,True,False
ORD-102882,2024-11-17 08:57:37,PRD-0010,Packaging Materials,Supplier-14,WH-South,283,237,24,301.46,2024-12-11 08:57:37,3,18,4283.21,Asia Pacific,CUST-01152,Delayed,2833.01,0.3386,False,False
ORD-105834,2024-11-17 12:18:27,PRD-0046,Industrial Equipment,Supplier-11,WH-South,280,281,15,125.9,2024-12-02 12:18:27,0,12,2698.92,North America,CUST-00517,Delivered,2096.85,0.2231,True,True
ORD-103074,2024-11-17 12:18:27,PRD-0017,Industrial Equipment,Supplier-09,WH-South,826,452,3,53.88,2024-11-20 12:18:27,0,34,10573.05,North America,CUST-00096,Delivered,7549.57,0.286,True,False
ORD-104149,2024-11-17 12:18:27,PRD-0010,Packaging Materials,Supplier-14,WH-North,335,237,24,497.84,2024-12-11 12:18:27,3,15,3102.39,North America,CUST-00341,Delivered,2360.84,0.239,False,False
ORD-102714,2024-11-17 15:51:44,PRD-0023,Packaging Materials,Supplier-06,WH-West,304,231,14,214.85,2024-12-01 15:51:44,2,23,6915.34,Latin America,CUST-00220,Delivered,4860.01,0.2972,False,False
ORD-103330,2024-11-17 15:51:44,PRD-0020,Industrial Equipment,Supplier-03,WH-North,533,425,30,523.99,2024-12-17 15:51:44,4,33,14297.9,Asia Pacific,CUST-00514,Delivered,10432.82,0.2703,False,False
ORD-106517,2024-11-18 01:16:59,PRD-0047,Packaging Materials,Supplier-10,WH-South,695,485,22,266.45,2024-12-10 01:16:59,4,31,17389.1,Middle East & Africa,CUST-00119,Delivered,13291.23,0.2357,False,False
ORD-104915,2024-11-18 01:16:59,PRD-0054,Electronics,Supplier-10,WH-Central,341,337,23,270.09,2024-12-11 01:16:59,5,24,12101.89,North America,CUST-00677,Delivered,8033.64,0.3362,False,False
ORD-102413,2024-11-18 08:28:47,PRD-0013,Packaging Materials,Supplier-18,WH-North,74,53,27,423.1,2024-12-15 08:28:47,2,8,2428.73,Asia Pacific,CUST-00091,Delivered,1935.28,0.2032,False,False
ORD-100335,2024-11-19 04:21:57,PRD-0036,Industrial Equipment,Supplier-03,WH-North,559,400,27,555.51,2024-12-16 04:21:57,1,31,11813.65,Australia & Oceania,CUST-00876,Delivered,9841.34,0.167,False,False
ORD-108454,2024-11-19 04:21:57,PRD-0058,Consumer Goods,Supplier-16,WH-South,116,112,19,341.98,2024-12-08 04:21:57,4,8,2995.28,Australia & Oceania,CUST-00867,Delivered,2018.27,0.3262,False,False
ORD-107880,2024-11-19 11:19:48,PRD-0030,Raw Materials,Supplier-03,WH-South,531,456,22,233.73,2024-12-11 11:19:48,0,39,2194.46,Asia Pacific,CUST-01066,Delivered,1769.52,0.1936,True,False
ORD-108748,2024-11-19 11:19:48,PRD-0023,Packaging Materials,Supplier-06,WH-South,435,231,10,177.13,2024-11-29 11:19:48,0,11,3454.68,Middle East & Africa,CUST-00846,Delivered,2324.35,0.3272,True,False
ORD-107798,2024-11-19 16:10:40,PRD-0054,Electronics,Supplier-10,WH-South,449,337,22,434.61,2024-12-11 16:10:40,4,16,8355.47,Latin America,CUST-01166,Delivered,5355.76,0.359,False,False
ORD-108209,2024-11-19 16:10:40,PRD-0045,Packaging Materials,Supplier-08,WH-West,183,195,22,287.89,2024-12-11 16:10:40,1,11,370.98,North America,CUST-00681,Delivered,264.65,0.2866,False,True
ORD-102641,2024-11-19 20:39:37,PRD-0029,Industrial Equipment,Supplier-11,WH-West,444,410,17,153.62,2024-12-06 20:39:37,0,28,10518.99,Middle East & Africa,CUST-00595,Delivered,8537.66,0.1884,True,False
ORD-101100,2024-11-19 20:39:37,PRD-0045,Packaging Materials,Supplier-08,WH-Central,252,195,21,271.04,2024-12-10 20:39:37,0,14,454.98,Europe,CUST-00670,Delivered,336.82,0.2597,True,False
ORD-102503,2024-11-19 20:39:37,PRD-0058,Consumer Goods,Supplier-16,WH-South,185,112,11,166.45,2024-11-30 20:39:37,0,7,2539.36,Middle East & Africa,CUST-00194,Delivered,1765.98,0.3046,True,False
ORD-101951,2024-11-20 09:30:17,PRD-0050,Industrial Equipment,Supplier-08,WH-West,388,258,26,434.2,2024-12-16 09:30:17,5,15,7898.73,Europe,CUST-00103,Delivered,5663.37,0.283,False,False
ORD-105855,2024-11-21 13:23:26,PRD-0024,Automotive Parts,Supplier-06,WH-Central,836,466,12,117.55,2024-12-03 13:23:26,0,29,1794.27,Australia & Oceania,CUST-00717,Delivered,1311.04,0.2693,True,False
ORD-101786,2024-11-21 18:16:16,PRD-0031,Electronics,Supplier-03,WH-South,196,157,22,409.16,2024-12-13 18:16:16,0,11,5148.25,Europe,CUST-00303,Delivered,3849.41,0.2523,True,False
ORD-106044,2024-11-21 18:16:16,PRD-0024,Automotive Parts,Supplier-06,WH-South,492,466,13,229.73,2024-12-04 18:16:16,1,39,2231.4,Latin America,CUST-00372,Delivered,1763.12,0.2099,False,False
ORD-107168,2024-11-21 18:16:16,PRD-0035,Consumer Goods,Supplier-09,WH-East,533,310,8,97.45,2024-11-29 18:16:16,0,20,5462.73,Asia Pacific,CUST-00848,Delivered,3193.83,0.4153,True,False
ORD-108092,2024-11-21 20:22:03,PRD-0009,Automotive Parts,Supplier-18,WH-South,467,476,27,370.11,2024-12-18 20:22:03,2,28,1314.71,Asia Pacific,CUST-00698,Delivered,1105.68,0.159,False,True
ORD-101604,2024-11-22 00:46:45,PRD-0018,Raw Materials,Supplier-11,WH-West,102,95,14,153.17,2024-12-06 00:46:45,0,1,195.95,Europe,CUST-00147,Delivered,176.23,0.1006,True,False
ORD-108831,2024-11-22 06:11:38,PRD-0035,Consumer Goods,Supplier-09,WH-South,525,310,5,93.63,2024-11-27 06:11:38,0,13,3388.31,Middle East & Africa,CUST-00228,Delivered,2075.99,0.3873,True,False
ORD-105623,2024-11-22 15:11:53,PRD-0003,Industrial Equipment,Supplier-05,WH-South,703,450,25,327.69,2024-12-17 15:11:53,0,35,7421.87,Australia & Oceania,CUST-00667,Delivered,5258.63,0.2915,True,False
ORD-108509,2024-11-22 16:57:41,PRD-0005,Packaging Materials,Supplier-10,WH-South,166,152,22,296.54,2024-12-14 16:57:41,4,5,87.72,Latin America,CUST-00332,Delayed,75.65,0.1376,False,False
ORD-100408,2024-11-22 16:57:41,PRD-0026,Consumer Goods,Supplier-03,WH-South,113,94,28,321.22,2024-12-20 16:57:41,2,6,935.36,Middle East & Africa,CUST-00005,Delayed,664.5,0.2896,False,False
ORD-107912,2024-11-23 01:47:58,PRD-0035,Consumer Goods,Supplier-09,WH-Central,435,310,12,141.82,2024-12-05 01:47:58,4,15,4415.03,Australia & Oceania,CUST-00132,Delivered,2395.37,0.4575,False,False
ORD-100691,2024-11-23 01:47:58,PRD-0019,Electronics,Supplier-07,WH-Central,118,91,14,254.24,2024-12-07 01:47:58,0,8,159.74,Australia & Oceania,CUST-01162,Delivered,108.43,0.3212,True,False
ORD-104495,2024-11-23 03:22:26,PRD-0003,Industrial Equipment,Supplier-05,WH-North,663,450,26,553.48,2024-12-19 03:22:26,0,25,5672.97,Latin America,CUST-01313,Delivered,3756.16,0.3379,True,False
ORD-102162,2024-11-23 03:22:26,PRD-0041,Electronics,Supplier-04,WH-North,508,382,15,142.56,2024-12-08 03:22:26,3,20,5055.23,Latin America,CUST-00515,Delivered,3568.66,0.2941,False,False
ORD-100273,2024-11-23 03:22:26,PRD-0010,Packaging Materials,Supplier-14,WH-South,391,237,23,503.54,2024-12-16 03:22:26,2,17,3575.29,Latin America,CUST-00096,Delivered,2675.62,0.2516,False,False
ORD-105175,2024-11-23 06:16:54,PRD-0026,Consumer Goods,Supplier-03,WH-East,102,94,26,261.61,2024-12-19 06:16:54,0,8,1240.9,Middle East & Africa,CUST-00856,Delivered,886.0,0.286,True,False
ORD-107422,2024-11-23 06:16:54,PRD-0004,Automotive Parts,Supplier-09,WH-North,282,156,9,109.6,2024-12-02 06:16:54,1,12,3275.82,Latin America,CUST-00854,Delivered,3015.41,0.0795,False,False
ORD-108318,2024-11-23 08:23:32,PRD-0022,Automotive Parts,Supplier-15,WH-West,76,73,17,193.97,2024-12-10 08:23:32,2,2,112.79,Europe,CUST-00152,Delivered,99.78,0.1153,False,False
ORD-105284,2024-11-23 10:17:26,PRD-0038,Consumer Goods,Supplier-01,WH-West,410,339,26,292.68,2024-12-19 10:17:26,1,19,3813.28,Middle East & Africa,CUST-01295,Delivered,2279.59,0.4022,False,False
ORD-108281,2024-11-23 12:41:13,PRD-0044,Electronics,Supplier-01,WH-West,448,291,25,433.24,2024-12-18 12:41:13,0,18,1895.67,Europe,CUST-01114,Delayed,1160.79,0.3877,True,False
ORD-106358,2024-11-23 18:20:01,PRD-0048,Electronics,Supplier-13,WH-Central,615,435,32,481.47,2024-12-25 18:20:01,3,27,11468.21,Asia Pacific,CUST-00404,Delivered,9548.22,0.1674,False,False
ORD-103356,2024-11-23 19:14:01,PRD-0026,Consumer Goods,Supplier-03,WH-South,73,94,25,279.12,2024-12-18 19:14:01,0,4,662.58,Australia & Oceania,CUST-01387,Delivered,443.0,0.3314,True,True
ORD-101325,2024-11-23 19:14:01,PRD-0028,Automotive Parts,Supplier-17,WH-Central,752,429,14,320.54,2024-12-07 19:14:01,0,27,9745.77,North America,CUST-00517,Delivered,6941.72,0.2877,True,False
ORD-100490,2024-11-24 00:09:27,PRD-0012,Industrial Equipment,Supplier-15,WH-North,98,72,15,315.86,2024-12-09 00:09:27,0,3,1173.33,Europe,CUST-00485,Delivered,930.34,0.2071,True,False
ORD-105692,2024-11-24 00:09:27,PRD-0010,Packaging Materials,Supplier-14,WH-Central,310,237,16,186.48,2024-12-10 00:09:27,0,17,4105.0,Asia Pacific,CUST-00329,Delivered,2675.62,0.3482,True,False
ORD-103159,2024-11-24 00:09:27,PRD-0029,Industrial Equipment,Supplier-11,WH-North,655,410,8,154.73,2024-12-02 00:09:27,0,25,9815.34,Europe,CUST-01164,Delayed,7622.91,0.2234,True,False
ORD-105585,2024-11-24 01:04:31,PRD-0036,Industrial Equipment,Supplier-03,WH-North,572,400,23,296.19,2024-12-17 01:04:31,0,0,0.0,Asia Pacific,CUST-01264,Cancelled,0.0,0.0,False,False
ORD-103869,2024-11-24 01:04:31,PRD-0011,Packaging Materials,Supplier-16,WH-North,289,177,15,242.81,2024-12-09 01:04:31,0,0,0.0,North America,CUST-00770,Cancelled,0.0,0.0,False,False
ORD-102920,2024-11-24 01:04:31,PRD-0014,Automotive Parts,Supplier-02,WH-North,345,218,9,94.0,2024-12-03 01:04:31,3,13,2672.17,North America,CUST-00804,Delivered,2386.55,0.1069,False,False
ORD-101313,2024-11-24 01:04:31,PRD-0032,Packaging Materials,Supplier-06,WH-West,745,490,9,129.02,2024-12-03 01:04:31,0,38,4872.5,Latin America,CUST-01051,Delivered,3441.2,0.2938,True,False
ORD-107644,2024-11-24 07:09:37,PRD-0021,Packaging Materials,Supplier-04,WH-West,124,98,8,115.59,2024-12-02 07:09:37,0,5,2082.82,North America,CUST-01172,Delivered,1536.43,0.2623,True,False
ORD-103418,2024-11-24 19:25:14,PRD-0040,Consumer Goods,Supplier-01,WH-North,389,400,28,256.99,2024-12-22 19:25:14,3,28,4258.49,North America,CUST-01122,Delivered,3092.24,0.2739,False,True
ORD-107779,2024-11-24 19:25:14,PRD-0021,Packaging Materials,Supplier-04,WH-South,155,98,16,210.55,2024-12-10 19:25:14,4,4,1666.47,Australia & Oceania,CUST-00653,Delivered,1229.15,0.2624,False,False
ORD-103242,2024-11-25 00:09:43,PRD-0004,Automotive Parts,Supplier-09,WH-West,223,156,12,240.39,2024-12-07 00:09:43,4,0,0.0,Latin America,CUST-00338,Cancelled,0.0,0.0,False,False
ORD-105210,2024-11-25 00:09:43,PRD-0017,Industrial Equipment,Supplier-09,WH-North,493,452,8,178.55,2024-12-03 00:09:43,0,29,8692.18,Latin America,CUST-00130,Delivered,6439.34,0.2592,True,False
ORD-105498,2024-11-25 12:58:45,PRD-0014,Automotive Parts,Supplier-02,WH-West,248,218,5,119.54,2024-11-30 12:58:45,0,15,3192.32,Asia Pacific,CUST-00767,Delivered,2753.71,0.1374,True,False
ORD-103611,2024-11-25 12:58:45,PRD-0046,Industrial Equipment,Supplier-11,WH-South,531,281,15,207.86,2024-12-10 12:58:45,0,0,0.0,Middle East & Africa,CUST-00929,Cancelled,0.0,0.0,False,False
ORD-102799,2024-11-25 14:48:33,PRD-0029,Industrial Equipment,Supplier-11,WH-East,624,410,14,143.95,2024-12-09 14:48:33,0,17,6670.37,Middle East & Africa,CUST-00530,Delivered,5183.58,0.2229,True,False
ORD-103024,2024-11-25 14:48:33,PRD-0001,Industrial Equipment,Supplier-18,WH-West,386,271,27,288.42,2024-12-22 14:48:33,2,16,7214.18,Australia & Oceania,CUST-00216,Delivered,6211.2,0.139,False,False
ORD-108467,2024-11-25 18:35:33,PRD-0054,Electronics,Supplier-10,WH-South,326,337,24,477.84,2024-12-19 18:35:33,6,26,12981.0,Asia Pacific,CUST-00571,Delivered,8703.12,0.3295,False,True
ORD-104459,2024-11-25 18:35:33,PRD-0008,Packaging Materials,Supplier-05,WH-West,242,307,28,427.05,2024-12-23 18:35:33,1,21,8849.71,Latin America,CUST-00350,Delivered,6980.45,0.2112,False,True
ORD-101397,2024-11-25 22:03:11,PRD-0043,Consumer Goods,Supplier-15,WH-North,548,421,17,184.26,2024-12-12 22:03:11,2,34,16897.67,Europe,CUST-00540,Delivered,10524.2,0.3772,False,False
ORD-101099,2024-11-25 22:03:11,PRD-0041,Electronics,Supplier-04,WH-North,594,382,13,235.37,2024-12-08 22:03:11,1,20,4889.05,Asia Pacific,CUST-00584,Delivered,3568.66,0.2701,False,False
ORD-101423,2024-11-25 22:03:11,PRD-0045,Packaging Materials,Supplier-08,WH-West,164,195,23,325.39,2024-12-18 22:03:11,2,12,432.24,Australia & Oceania,CUST-01073,Delivered,288.71,0.3321,False,True
ORD-107972,2024-11-25 23:43:09,PRD-0042,Consumer Goods,Supplier-04,WH-West,117,110,20,389.31,2024-12-15 23:43:09,8,9,1452.73,Latin America,CUST-00921,Delivered,817.47,0.4373,False,False
ORD-103079,2024-11-25 23:43:09,PRD-0040,Consumer Goods,Supplier-01,WH-North,613,400,25,535.14,2024-12-20 23:43:09,0,26,3679.88,Europe,CUST-00573,Delivered,2871.36,0.2197,True,False
ORD-100976,2024-11-25 23:43:09,PRD-0005,Packaging Materials,Supplier-10,WH-Central,141,152,17,350.34,2024-12-12 23:43:09,0,12,220.49,Middle East & Africa,CUST-00091,Delivered,181.57,0.1765,True,True
