country,product,date,price_with_tax,price_wo_tax,is_forecast,price_with_tax_lower80,price_with_tax_upper80
FR,heating_oil,2006-01-23,640.41,478.86,False,,
FR,heating_oil,2006-01-30,651.0,487.72,False,,
FR,heating_oil,2006-02-06,652.41,488.89,False,,
FR,heating_oil,2006-02-13,646.13,483.65,False,,
FR,heating_oil,2006-02-20,638.43,477.2,False,,
FR,heating_oil,2006-02-27,641.66,479.91,False,,
FR,heating_oil,2006-03-06,659.62,494.92,False,,
FR,heating_oil,2006-03-13,653.47,489.78,False,,
FR,heating_oil,2006-03-20,653.77,490.03,False,,
FR,heating_oil,2006-03-27,655.69,491.64,False,,
FR,heating_oil,2006-04-03,662.82,497.6,False,,
FR,heating_oil,2006-04-10,661.6,496.58,False,,
FR,heating_oil,2006-04-24,689.03,519.51,False,,
FR,heating_oil,2006-05-01,689.9,520.24,False,,
FR,heating_oil,2006-05-08,682.61,514.14,False,,
FR,heating_oil,2006-05-15,683.1,514.55,False,,
FR,heating_oil,2006-05-22,674.27,507.17,False,,
FR,heating_oil,2006-05-29,668.96,502.73,False,,
FR,heating_oil,2006-06-05,666.4,500.59,False,,
FR,heating_oil,2006-06-12,667.85,501.81,False,,
FR,heating_oil,2006-06-19,668.82,502.61,False,,
FR,heating_oil,2006-06-26,665.57,499.9,False,,
FR,heating_oil,2006-07-03,670.72,504.2,False,,
FR,heating_oil,2006-07-10,672.13,505.38,False,,
FR,heating_oil,2006-07-17,673.27,506.33,False,,
FR,heating_oil,2006-07-24,674.58,507.43,False,,
FR,heating_oil,2006-07-31,673.78,506.76,False,,
FR,heating_oil,2006-08-07,682.73,514.24,False,,
FR,heating_oil,2006-08-14,690.13,520.44,False,,
FR,heating_oil,2006-08-21,680.43,512.32,False,,
FR,heating_oil,2006-08-28,683.16,514.61,False,,
FR,heating_oil,2006-09-04,679.38,511.44,False,,
FR,heating_oil,2006-09-11,662.14,497.03,False,,
FR,heating_oil,2006-09-18,631.78,471.65,False,,
FR,heating_oil,2006-09-25,618.13,460.23,False,,
FR,heating_oil,2006-10-02,612.09,455.18,False,,
FR,heating_oil,2006-10-09,611.72,454.87,False,,
FR,heating_oil,2006-10-16,617.34,459.57,False,,
FR,heating_oil,2006-10-23,621.5,463.05,False,,
FR,heating_oil,2006-10-30,619.37,461.27,False,,
FR,heating_oil,2006-11-06,608.54,452.21,False,,
FR,heating_oil,2006-11-13,612.36,455.41,False,,
FR,heating_oil,2006-11-20,603.93,448.36,False,,
FR,heating_oil,2006-11-27,600.76,445.71,False,,
FR,heating_oil,2006-12-04,609.94,453.38,False,,
FR,heating_oil,2006-12-11,607.19,451.08,False,,
FR,heating_oil,2006-12-18,604.34,448.7,False,,
FR,heating_oil,2007-01-08,586.61,433.88,False,,
FR,heating_oil,2007-01-15,572.36,421.96,False,,
FR,heating_oil,2007-01-22,557.95,409.91,False,,
FR,heating_oil,2007-01-29,571.28,421.06,False,,
FR,heating_oil,2007-02-05,579.06,427.57,False,,
FR,heating_oil,2007-02-12,590.38,437.03,False,,
FR,heating_oil,2007-02-19,585.63,433.06,False,,
FR,heating_oil,2007-02-26,588.35,435.33,False,,
FR,heating_oil,2007-03-05,595.93,441.67,False,,
FR,heating_oil,2007-03-12,597.32,442.83,False,,
FR,heating_oil,2007-03-19,587.52,434.63,False,,
FR,heating_oil,2007-03-26,593.94,440.0,False,,
FR,heating_oil,2007-04-02,614.43,457.14,False,,
FR,heating_oil,2007-04-16,626.04,466.85,False,,
FR,heating_oil,2007-04-23,614.6,457.28,False,,
FR,heating_oil,2007-04-30,619.19,461.12,False,,
FR,heating_oil,2007-05-07,619.41,461.3,False,,
FR,heating_oil,2007-05-14,616.96,459.26,False,,
FR,heating_oil,2007-05-21,623.38,464.62,False,,
FR,heating_oil,2007-05-28,627.8,468.31,False,,
FR,heating_oil,2007-06-04,624.53,465.58,False,,
FR,heating_oil,2007-06-11,629.11,469.41,False,,
FR,heating_oil,2007-06-18,635.27,474.56,False,,
FR,heating_oil,2007-06-25,637.42,476.36,False,,
FR,heating_oil,2007-07-02,636.36,475.47,False,,
FR,heating_oil,2007-07-09,638.07,476.91,False,,
FR,heating_oil,2007-07-16,646.13,483.64,False,,
FR,heating_oil,2007-07-23,635.64,474.87,False,,
FR,heating_oil,2007-07-30,643.94,481.81,False,,
FR,heating_oil,2007-08-06,647.01,484.38,False,,
FR,heating_oil,2007-08-13,632.79,472.49,False,,
FR,heating_oil,2007-08-20,636.26,475.39,False,,
FR,heating_oil,2007-08-27,634.78,474.15,False,,
FR,heating_oil,2007-09-03,639.64,478.21,False,,
FR,heating_oil,2007-09-10,652.69,489.13,False,,
FR,heating_oil,2007-09-17,672.4,505.61,False,,
FR,heating_oil,2007-09-24,679.06,511.17,False,,
FR,heating_oil,2007-10-01,679.35,511.42,False,,
FR,heating_oil,2007-10-08,673.81,506.79,False,,
FR,heating_oil,2007-10-15,672.46,505.66,False,,
FR,heating_oil,2007-10-22,690.81,521.0,False,,
FR,heating_oil,2007-10-29,713.02,539.57,False,,
FR,heating_oil,2007-11-05,731.02,554.62,False,,
FR,heating_oil,2007-11-12,762.54,580.97,False,,
FR,heating_oil,2007-11-19,765.83,583.72,False,,
FR,heating_oil,2007-11-26,781.6,596.91,False,,
FR,heating_oil,2007-12-03,786.59,601.09,False,,
FR,heating_oil,2007-12-10,761.65,580.23,False,,
FR,heating_oil,2007-12-17,764.24,582.4,False,,
FR,heating_oil,2008-01-07,785.42,600.11,False,,
FR,heating_oil,2008-01-14,778.46,594.28,False,,
FR,heating_oil,2008-01-21,761.76,580.32,False,,
FR,heating_oil,2008-01-28,752.55,572.62,False,,
FR,heating_oil,2008-02-04,753.1,573.09,False,,
FR,heating_oil,2008-02-11,750.75,571.12,False,,
FR,heating_oil,2008-02-18,777.89,593.81,False,,
FR,heating_oil,2008-02-25,803.93,615.59,False,,
FR,heating_oil,2008-03-03,808.4,619.32,False,,
FR,heating_oil,2008-03-10,811.7,622.08,False,,
FR,heating_oil,2008-03-17,834.2,640.89,False,,
FR,heating_oil,2008-03-31,817.11,626.61,False,,
FR,heating_oil,2008-04-07,812.34,622.61,False,,
FR,heating_oil,2008-04-14,844.68,649.66,False,,
FR,heating_oil,2008-04-21,856.89,659.86,False,,
FR,heating_oil,2008-04-28,870.22,671.01,False,,
FR,heating_oil,2008-05-05,883.28,681.93,False,,
FR,heating_oil,2008-05-12,907.99,702.59,False,,
FR,heating_oil,2008-05-19,962.71,748.34,False,,
FR,heating_oil,2008-05-26,1004.11,782.96,False,,
FR,heating_oil,2008-06-02,998.51,778.28,False,,
FR,heating_oil,2008-06-09,972.37,756.42,False,,
FR,heating_oil,2008-06-16,1013.11,790.48,False,,
FR,heating_oil,2008-06-23,995.6,775.84,False,,
FR,heating_oil,2008-06-30,994.01,774.51,False,,
FR,heating_oil,2008-07-07,1014.32,791.5,False,,
FR,heating_oil,2008-07-14,1010.43,788.24,False,,
FR,heating_oil,2008-07-21,993.34,773.95,False,,
FR,heating_oil,2008-07-28,975.17,758.76,False,,
FR,heating_oil,2008-08-04,941.3,730.44,False,,
FR,heating_oil,2008-08-11,908.86,703.32,False,,
FR,heating_oil,2008-08-18,890.04,687.58,False,,
FR,heating_oil,2008-08-25,901.62,697.26,False,,
FR,heating_oil,2008-09-01,905.29,700.33,False,,
FR,heating_oil,2008-09-08,895.3,691.98,False,,
FR,heating_oil,2008-09-15,879.49,678.76,False,,
FR,heating_oil,2008-09-22,859.13,661.74,False,,
FR,heating_oil,2008-09-29,869.92,670.76,False,,
FR,heating_oil,2008-10-06,864.03,665.83,False,,
FR,heating_oil,2008-10-13,810.95,621.45,False,,
FR,heating_oil,2008-10-20,764.67,582.76,False,,
FR,heating_oil,2008-10-27,741.3,563.22,False,,
FR,heating_oil,2008-11-03,724.48,549.15,False,,
FR,heating_oil,2008-11-10,720.95,546.2,False,,
FR,heating_oil,2008-11-17,696.6,525.84,False,,
FR,heating_oil,2008-11-24,656.5,492.31,False,,
FR,heating_oil,2008-12-01,639.8,478.35,False,,
FR,heating_oil,2008-12-08,606.8,450.76,False,,
FR,heating_oil,2008-12-15,606.8,450.76,False,,
FR,heating_oil,2009-01-05,537.0,392.4,False,,
FR,heating_oil,2009-01-12,601.2,446.08,False,,
FR,heating_oil,2009-01-19,608.6,452.26,False,,
FR,heating_oil,2009-01-26,597.9,443.32,False,,
FR,heating_oil,2009-02-02,593.0,439.22,False,,
FR,heating_oil,2009-02-09,589.2,436.04,False,,
FR,heating_oil,2009-02-16,565.9,416.56,False,,
FR,heating_oil,2009-02-23,536.3,391.81,False,,
FR,heating_oil,2009-03-02,528.6,385.37,False,,
FR,heating_oil,2009-03-09,515.3,374.25,False,,
FR,heating_oil,2009-03-16,511.4,370.99,False,,
FR,heating_oil,2009-03-23,515.7,374.59,False,,
FR,heating_oil,2009-03-30,544.4,398.58,False,,
FR,heating_oil,2009-04-06,540.9,395.66,False,,
FR,heating_oil,2009-04-20,540.7,395.49,False,,
FR,heating_oil,2009-04-27,525.0,382.36,False,,
FR,heating_oil,2009-05-04,519.4,377.68,False,,
FR,heating_oil,2009-05-11,533.6,389.55,False,,
FR,heating_oil,2009-05-18,543.6,397.92,False,,
FR,heating_oil,2009-05-25,537.3,392.65,False,,
FR,heating_oil,2009-06-01,537.1,392.48,False,,
FR,heating_oil,2009-06-08,561.1,412.55,False,,
FR,heating_oil,2009-06-15,582.9,430.77,False,,
FR,heating_oil,2009-06-22,597.5,442.98,False,,
FR,heating_oil,2009-06-29,592.4,438.72,False,,
FR,heating_oil,2009-07-06,587.5,434.62,False,,
FR,heating_oil,2009-07-13,557.6,409.62,False,,
FR,heating_oil,2009-07-20,554.9,407.36,False,,
FR,heating_oil,2009-07-27,569.4,419.49,False,,
FR,heating_oil,2009-08-03,584.8,432.36,False,,
FR,heating_oil,2009-08-10,599.2,444.4,False,,
FR,heating_oil,2009-08-17,602.2,446.91,False,,
FR,heating_oil,2009-08-24,600.6,445.57,False,,
FR,heating_oil,2009-08-31,599.9,444.99,False,,
FR,heating_oil,2009-09-07,585.9,433.28,False,,
FR,heating_oil,2009-09-14,579.5,427.93,False,,
FR,heating_oil,2009-09-21,579.4,427.85,False,,
FR,heating_oil,2009-09-28,570.8,420.66,False,,
FR,heating_oil,2009-10-05,575.2,424.34,False,,
FR,heating_oil,2009-10-12,578.4,427.01,False,,
FR,heating_oil,2009-10-19,602.9,447.5,False,,
FR,heating_oil,2009-10-26,625.3,466.23,False,,
FR,heating_oil,2009-11-02,623.8,464.97,False,,
FR,heating_oil,2009-11-09,625.6,466.48,False,,
FR,heating_oil,2009-11-16,620.4,462.13,False,,
FR,heating_oil,2009-11-23,619.1,461.04,False,,
FR,heating_oil,2009-11-30,611.3,454.52,False,,
FR,heating_oil,2009-12-07,611.4,454.6,False,,
FR,heating_oil,2009-12-14,610.3,453.68,False,,
FR,heating_oil,2009-12-21,622.1,463.55,False,,
FR,heating_oil,2010-01-04,656.8,492.56,False,,
FR,heating_oil,2010-01-11,677.9,510.21,False,,
FR,heating_oil,2010-01-18,674.6,507.45,False,,
FR,heating_oil,2010-01-25,659.5,494.82,False,,
FR,heating_oil,2010-02-01,644.9,482.61,False,,
FR,heating_oil,2010-02-08,652.1,488.63,False,,
FR,heating_oil,2010-02-15,652.9,489.3,False,,
FR,heating_oil,2010-02-22,670.0,503.6,False,,
FR,heating_oil,2010-03-01,685.4,516.48,False,,
FR,heating_oil,2010-03-08,686.5,517.4,False,,
FR,heating_oil,2010-03-15,695.1,524.59,False,,
FR,heating_oil,2010-03-22,700.1,528.77,False,,
FR,heating_oil,2010-03-29,699.7,528.43,False,,
FR,heating_oil,2010-04-12,726.5,550.84,False,,
FR,heating_oil,2010-04-19,723.3,548.17,False,,
FR,heating_oil,2010-04-26,726.8,551.09,False,,
FR,heating_oil,2010-05-03,740.2,562.3,False,,
FR,heating_oil,2010-05-10,739.9,562.05,False,,
FR,heating_oil,2010-05-17,734.6,557.61,False,,
FR,heating_oil,2010-05-24,707.2,534.7,False,,
FR,heating_oil,2010-05-31,704.1,532.11,False,,
FR,heating_oil,2010-06-07,716.7,542.65,False,,
FR,heating_oil,2010-06-14,720.8,546.08,False,,
FR,heating_oil,2010-06-21,730.0,553.77,False,,
FR,heating_oil,2010-06-28,733.7,556.86,False,,
FR,heating_oil,2010-07-05,714.3,540.64,False,,
FR,heating_oil,2010-07-12,699.6,528.35,False,,
FR,heating_oil,2010-07-19,699.2,528.02,False,,
FR,heating_oil,2010-07-26,696.7,525.93,False,,
FR,heating_oil,2010-08-02,692.0,522.0,False,,
FR,heating_oil,2010-08-09,707.3,534.79,False,,
FR,heating_oil,2010-08-16,697.5,526.59,False,,
FR,heating_oil,2010-08-23,698.2,527.18,False,,
FR,heating_oil,2010-08-30,695.4,524.84,False,,
FR,heating_oil,2010-09-06,696.8,526.01,False,,
FR,heating_oil,2010-09-13,711.5,538.3,False,,
FR,heating_oil,2010-09-20,714.3,540.64,False,,
FR,heating_oil,2010-09-27,712.9,539.47,False,,
FR,heating_oil,2010-10-04,712.9,539.47,False,,
FR,heating_oil,2010-10-11,731.9,555.36,False,,
FR,heating_oil,2010-10-18,741.7,563.55,False,,
FR,heating_oil,2010-10-25,754.7,574.42,False,,
FR,heating_oil,2010-11-08,744.7,566.06,False,,
FR,heating_oil,2010-11-15,745.5,566.73,False,,
FR,heating_oil,2010-11-22,732.2,555.61,False,,
FR,heating_oil,2010-11-29,743.0,564.64,False,,
FR,heating_oil,2010-12-06,777.5,593.48,False,,
FR,heating_oil,2010-12-13,793.9,607.2,False,,
FR,heating_oil,2010-12-20,794.7,607.86,False,,
FR,heating_oil,2011-01-03,813.4,623.5,False,,
FR,heating_oil,2011-01-10,815.9,625.59,False,,
FR,heating_oil,2011-01-17,832.5,639.47,False,,
FR,heating_oil,2011-01-24,829.0,636.54,False,,
FR,heating_oil,2011-01-31,824.0,632.36,False,,
FR,heating_oil,2011-02-07,848.8,653.1,False,,
FR,heating_oil,2011-02-14,850.5,654.52,False,,
FR,heating_oil,2011-02-21,858.7,661.38,False,,
FR,heating_oil,2011-02-28,901.3,697.0,False,,
FR,heating_oil,2011-03-07,913.9,707.53,False,,
FR,heating_oil,2011-03-14,921.1,713.55,False,,
FR,heating_oil,2011-03-21,912.5,706.36,False,,
FR,heating_oil,2011-03-28,911.4,705.44,False,,
FR,heating_oil,2011-04-04,912.5,706.36,False,,
FR,heating_oil,2011-04-11,920.5,713.05,False,,
FR,heating_oil,2011-04-18,917.0,710.12,False,,
FR,heating_oil,2011-05-02,907.6,702.26,False,,
FR,heating_oil,2011-05-09,876.6,676.34,False,,
FR,heating_oil,2011-05-16,861.0,663.3,False,,
FR,heating_oil,2011-05-23,851.6,655.44,False,,
FR,heating_oil,2011-05-30,829.0,636.54,False,,
FR,heating_oil,2011-06-06,862.7,664.72,False,,
FR,heating_oil,2011-06-13,870.6,671.33,False,,
FR,heating_oil,2011-06-20,870.9,671.58,False,,
FR,heating_oil,2011-06-27,842.6,647.92,False,,
FR,heating_oil,2011-07-04,850.5,654.52,False,,
FR,heating_oil,2011-07-11,855.5,658.7,False,,
FR,heating_oil,2011-07-18,894.2,691.06,False,,
FR,heating_oil,2011-07-25,894.5,691.31,False,,
FR,heating_oil,2011-08-01,892.3,689.47,False,,
FR,heating_oil,2011-08-08,874.4,674.5,False,,
FR,heating_oil,2011-08-22,854.6,657.95,False,,
FR,heating_oil,2011-08-29,865.1,666.73,False,,
FR,heating_oil,2011-09-05,880.0,679.19,False,,
FR,heating_oil,2011-09-12,893.5,690.47,False,,
FR,heating_oil,2011-09-19,900.7,696.49,False,,
FR,heating_oil,2011-09-26,892.1,689.3,False,,
FR,heating_oil,2011-10-03,872.2,672.66,False,,
FR,heating_oil,2011-10-10,884.6,683.03,False,,
FR,heating_oil,2011-10-17,899.1,695.16,False,,
FR,heating_oil,2011-10-24,909.9,704.19,False,,
FR,heating_oil,2011-10-31,911.8,705.77,False,,
FR,heating_oil,2011-11-07,915.6,708.95,False,,
FR,heating_oil,2011-11-14,937.7,727.43,False,,
FR,heating_oil,2011-11-21,938.9,728.43,False,,
FR,heating_oil,2011-11-28,943.5,732.28,False,,
FR,heating_oil,2011-12-05,944.8,733.37,False,,
FR,heating_oil,2011-12-12,939.4,728.85,False,,
FR,heating_oil,2011-12-19,932.2,722.83,False,,
FR,heating_oil,2012-01-09,960.5,746.49,False,,
FR,heating_oil,2012-01-16,974.2,757.95,False,,
FR,heating_oil,2012-01-23,968.8,753.43,False,,
FR,heating_oil,2012-01-30,962.4,748.08,False,,
FR,heating_oil,2012-02-06,971.1,755.36,False,,
FR,heating_oil,2012-02-13,1012.2,789.72,False,,
FR,heating_oil,2012-02-20,1024.4,799.92,False,,
FR,heating_oil,2012-02-27,1015.8,792.73,False,,
FR,heating_oil,2012-03-05,1007.38,785.69,False,,
FR,heating_oil,2012-03-12,1011.4,789.05,False,,
FR,heating_oil,2012-03-19,1015.1,792.15,False,,
FR,heating_oil,2012-03-26,1011.6,789.22,False,,
FR,heating_oil,2012-04-02,1000.4,779.85,False,,
FR,heating_oil,2012-04-16,993.3,773.92,False,,
FR,heating_oil,2012-04-23,989.0,770.32,False,,
FR,heating_oil,2012-04-30,989.0,770.32,False,,
FR,heating_oil,2012-05-07,984.01,766.15,False,,
FR,heating_oil,2012-05-14,963.8,749.25,False,,
FR,heating_oil,2012-05-21,954.7,741.64,False,,
FR,heating_oil,2012-05-28,943.6,732.36,False,,
FR,heating_oil,2012-06-04,936.1,726.09,False,,
FR,heating_oil,2012-06-11,908.6,703.1,False,,
FR,heating_oil,2012-06-18,901.3,697.0,False,,
FR,heating_oil,2012-06-25,883.3,681.95,False,,
FR,heating_oil,2012-07-02,883.0,681.69,False,,
FR,heating_oil,2012-07-09,912.2,706.11,False,,
FR,heating_oil,2012-07-16,924.7,716.56,False,,
FR,heating_oil,2012-07-23,960.1,746.16,False,,
FR,heating_oil,2012-07-30,959.0,745.24,False,,
FR,heating_oil,2012-08-06,957.5,743.99,False,,
FR,heating_oil,2012-08-13,972.1,756.19,False,,
FR,heating_oil,2012-08-20,993.1,773.75,False,,
FR,heating_oil,2012-08-27,996.1,776.26,False,,
FR,heating_oil,2012-09-03,993.9,774.42,False,,
FR,heating_oil,2012-09-10,992.0,772.83,False,,
FR,heating_oil,2012-09-17,983.6,765.81,False,,
FR,heating_oil,2012-09-24,965.0,750.26,False,,
FR,heating_oil,2012-10-01,969.8,754.27,False,,
FR,heating_oil,2012-10-08,973.4,757.28,False,,
FR,heating_oil,2012-10-15,993.9,774.42,False,,
FR,heating_oil,2012-10-22,991.4,772.33,False,,
FR,heating_oil,2012-10-29,976.1,759.54,False,,
FR,heating_oil,2012-11-05,973.5,757.36,False,,
FR,heating_oil,2012-11-12,961.0,746.91,False,,
FR,heating_oil,2012-11-19,957.2,743.73,False,,
FR,heating_oil,2012-11-26,963.7,749.17,False,,
FR,heating_oil,2012-12-03,962.2,747.92,False,,
FR,heating_oil,2012-12-10,947.2,735.37,False,,
FR,heating_oil,2012-12-17,946.7,734.96,False,,
FR,heating_oil,2013-01-07,949.6,737.38,False,,
FR,heating_oil,2013-01-14,962.9,748.5,False,,
FR,heating_oil,2013-01-21,969.9,754.35,False,,
FR,heating_oil,2013-01-28,974.9,758.53,False,,
FR,heating_oil,2013-02-04,975.4,758.95,False,,
FR,heating_oil,2013-02-11,990.8,771.83,False,,
FR,heating_oil,2013-02-18,1001.4,780.69,False,,
FR,heating_oil,2013-02-25,1000.7,780.11,False,,
FR,heating_oil,2013-03-04,988.0,769.49,False,,
FR,heating_oil,2013-03-11,973.1,757.03,False,,
FR,heating_oil,2013-03-18,970.1,754.52,False,,
FR,heating_oil,2013-03-25,956.1,742.81,False,,
FR,heating_oil,2013-04-01,962.5,748.17,False,,
FR,heating_oil,2013-04-08,962.0,747.75,False,,
FR,heating_oil,2013-04-15,941.7,730.77,False,,
FR,heating_oil,2013-04-22,903.38,698.73,False,,
FR,heating_oil,2013-04-29,905.6,700.59,False,,
FR,heating_oil,2013-05-06,900.7,696.49,False,,
FR,heating_oil,2013-05-13,903.3,698.67,False,,
FR,heating_oil,2013-05-20,907.9,702.51,False,,
FR,heating_oil,2013-05-27,916.4,709.62,False,,
FR,heating_oil,2013-06-03,918.4,711.29,False,,
FR,heating_oil,2013-06-10,904.3,699.5,False,,
FR,heating_oil,2013-06-17,902.1,697.66,False,,
FR,heating_oil,2013-06-24,899.7,695.66,False,,
FR,heating_oil,2013-07-01,898.2,694.4,False,,
FR,heating_oil,2013-07-08,904.7,699.84,False,,
FR,heating_oil,2013-07-15,917.9,710.87,False,,
FR,heating_oil,2013-07-22,916.6,709.79,False,,
FR,heating_oil,2013-07-29,910.6,704.77,False,,
FR,heating_oil,2013-08-05,913.1,706.86,False,,
FR,heating_oil,2013-08-12,904.3,699.5,False,,
FR,heating_oil,2013-08-19,908.9,703.35,False,,
FR,heating_oil,2013-08-26,915.8,709.12,False,,
FR,heating_oil,2013-09-02,933.6,724.0,False,,
FR,heating_oil,2013-09-09,941.7,730.77,False,,
FR,heating_oil,2013-09-16,936.6,726.51,False,,
FR,heating_oil,2013-09-23,924.6,716.48,False,,
FR,heating_oil,2013-09-30,904.0,699.25,False,,
FR,heating_oil,2013-10-07,899.5,695.49,False,,
FR,heating_oil,2013-10-14,904.6,699.75,False,,
FR,heating_oil,2013-10-21,905.2,700.26,False,,
FR,heating_oil,2013-10-28,895.8,692.4,False,,
FR,heating_oil,2013-11-04,897.2,693.57,False,,
FR,heating_oil,2013-11-11,892.8,689.89,False,,
FR,heating_oil,2013-11-18,894.1,690.98,False,,
FR,heating_oil,2013-11-25,901.0,696.74,False,,
FR,heating_oil,2013-12-02,909.2,703.6,False,,
FR,heating_oil,2013-12-09,914.3,707.86,False,,
FR,heating_oil,2013-12-16,908.0,702.6,False,,
FR,heating_oil,2014-01-06,913.9,704.98,False,,
FR,heating_oil,2014-01-13,903.8,696.57,False,,
FR,heating_oil,2014-01-20,901.5,694.65,False,,
FR,heating_oil,2014-01-27,901.6,694.73,False,,
FR,heating_oil,2014-02-03,898.31,691.99,False,,
FR,heating_oil,2014-02-10,895.3,689.48,False,,
FR,heating_oil,2014-02-17,899.38,692.88,False,,
FR,heating_oil,2014-02-24,901.98,695.05,False,,
FR,heating_oil,2014-03-03,899.71,693.16,False,,
FR,heating_oil,2014-03-10,895.7,689.82,False,,
FR,heating_oil,2014-03-17,883.17,679.37,False,,
FR,heating_oil,2014-03-24,875.59,673.06,False,,
FR,heating_oil,2014-03-31,876.6,673.9,False,,
FR,heating_oil,2014-04-07,882.11,678.49,False,,
FR,heating_oil,2014-04-14,872.6,670.57,False,,
FR,heating_oil,2014-04-28,881.32,677.83,False,,
FR,heating_oil,2014-05-05,880.36,677.03,False,,
FR,heating_oil,2014-05-12,877.84,674.93,False,,
FR,heating_oil,2014-05-19,878.4,675.4,False,,
FR,heating_oil,2014-05-26,880.13,676.84,False,,
FR,heating_oil,2014-06-02,880.69,677.31,False,,
FR,heating_oil,2014-06-09,873.53,671.34,False,,
FR,heating_oil,2014-06-16,874.78,672.38,False,,
FR,heating_oil,2014-06-23,883.88,679.97,False,,
FR,heating_oil,2014-06-30,886.7,682.32,False,,
FR,heating_oil,2014-07-07,875.57,673.04,False,,
FR,heating_oil,2014-07-14,872.3,670.32,False,,
FR,heating_oil,2014-07-21,868.55,667.19,False,,
FR,heating_oil,2014-07-28,871.72,669.83,False,,
FR,heating_oil,2014-08-04,876.59,673.89,False,,
FR,heating_oil,2014-08-11,876.72,674.0,False,,
FR,heating_oil,2014-08-18,877.49,674.64,False,,
FR,heating_oil,2014-08-25,867.6,666.4,False,,
FR,heating_oil,2014-09-01,871.1,669.32,False,,
FR,heating_oil,2014-09-08,874.7,672.32,False,,
FR,heating_oil,2014-09-15,872.3,670.32,False,,
FR,heating_oil,2014-09-22,866.2,665.23,False,,
FR,heating_oil,2014-09-29,861.6,661.4,False,,
FR,heating_oil,2014-10-06,862.2,661.9,False,,
FR,heating_oil,2014-10-13,848.0,650.07,False,,
FR,heating_oil,2014-10-20,823.3,629.48,False,,
FR,heating_oil,2014-10-27,816.5,623.82,False,,
FR,heating_oil,2014-11-03,824.2,630.23,False,,
FR,heating_oil,2014-11-10,824.8,630.73,False,,
FR,heating_oil,2014-11-17,815.2,622.73,False,,
FR,heating_oil,2014-11-24,801.0,610.9,False,,
FR,heating_oil,2014-12-01,789.0,600.9,False,,
FR,heating_oil,2014-12-08,759.1,575.98,False,,
FR,heating_oil,2014-12-15,736.1,556.82,False,,
FR,heating_oil,2015-01-05,708.9,514.35,False,,
FR,heating_oil,2015-01-12,695.5,503.18,False,,
FR,heating_oil,2015-01-19,671.2,482.93,False,,
FR,heating_oil,2015-01-26,672.76,484.23,False,,
FR,heating_oil,2015-02-02,677.84,488.47,False,,
FR,heating_oil,2015-02-09,720.62,524.12,False,,
FR,heating_oil,2015-02-16,749.68,548.33,False,,
FR,heating_oil,2015-02-23,759.96,556.9,False,,
FR,heating_oil,2015-03-02,762.26,558.82,False,,
FR,heating_oil,2015-03-09,771.85,566.81,False,,
FR,heating_oil,2015-03-16,768.45,563.97,False,,
FR,heating_oil,2015-03-23,744.19,543.76,False,,
FR,heating_oil,2015-03-30,746.76,545.9,False,,
FR,heating_oil,2015-04-13,737.33,538.04,False,,
FR,heating_oil,2015-04-20,757.71,555.02,False,,
FR,heating_oil,2015-04-27,768.28,563.83,False,,
FR,heating_oil,2015-05-04,772.21,567.11,False,,
FR,heating_oil,2015-05-11,781.28,574.67,False,,
FR,heating_oil,2015-05-18,778.0,571.93,False,,
FR,heating_oil,2015-05-25,780.45,573.97,False,,
FR,heating_oil,2015-06-01,778.06,571.98,False,,
FR,heating_oil,2015-06-08,763.2,559.6,False,,
FR,heating_oil,2015-06-15,759.76,556.73,False,,
FR,heating_oil,2015-06-22,755.01,552.77,False,,
FR,heating_oil,2015-06-29,747.19,546.26,False,,
FR,heating_oil,2015-07-06,742.66,542.48,False,,
FR,heating_oil,2015-07-13,719.87,523.49,False,,
FR,heating_oil,2015-07-20,713.98,518.58,False,,
FR,heating_oil,2015-07-27,703.06,509.48,False,,
FR,heating_oil,2015-08-03,689.4,498.1,False,,
FR,heating_oil,2015-08-10,682.2,492.1,False,,
FR,heating_oil,2015-08-17,681.8,491.77,False,,
FR,heating_oil,2015-08-24,676.28,487.17,False,,
FR,heating_oil,2015-08-31,667.89,480.17,False,,
FR,heating_oil,2015-09-07,688.81,497.61,False,,
FR,heating_oil,2015-09-14,692.77,500.91,False,,
FR,heating_oil,2015-09-21,688.75,497.56,False,,
FR,heating_oil,2015-09-28,683.0,492.77,False,,
FR,heating_oil,2015-10-05,673.29,484.67,False,,
FR,heating_oil,2015-10-12,680.61,490.77,False,,
FR,heating_oil,2015-10-19,665.96,478.57,False,,
FR,heating_oil,2015-10-26,655.46,469.82,False,,
FR,heating_oil,2015-11-02,656.65,470.81,False,,
FR,heating_oil,2015-11-09,659.26,472.98,False,,
FR,heating_oil,2015-11-16,656.12,470.37,False,,
FR,heating_oil,2015-11-23,648.64,464.13,False,,
FR,heating_oil,2015-11-30,647.13,462.87,False,,
FR,heating_oil,2015-12-07,630.4,448.93,False,,
FR,heating_oil,2015-12-14,597.75,421.72,False,,
FR,heating_oil,2016-01-04,576.3,383.95,False,,
FR,heating_oil,2016-01-11,579.7,386.78,False,,
FR,heating_oil,2016-01-18,562.57,372.51,False,,
FR,heating_oil,2016-01-25,543.37,356.51,False,,
FR,heating_oil,2016-02-01,555.69,366.77,False,,
FR,heating_oil,2016-02-08,560.28,370.6,False,,
FR,heating_oil,2016-02-15,546.35,358.99,False,,
